	A1	A2	A3	B1	B2	B3	C1	C2	C3	D1	D2	D3
Cluster-7853.33332	246	417	2604	2609	2361	2408	2468	3414	3632	4780	4095	4055
Cluster-7853.33333	1	6	27	24	8	20	4	15	23	28	16	16
Cluster-7853.33334	1	3	15	6	9	14	7	32	24	54	32	20
Cluster-7853.33335	16	13	160	85	68	100	116	172	163	128	129	141
Cluster-7853.33336	81	152	733	890	705	650	438	832	1096	1617	1198	1258
Cluster-7853.33337	0	3	23	14	3	5	5	13	14	15	11	5
Cluster-7853.33338	1	0	0	1	2	1	0	12	3	2	5	2
Cluster-7853.33339	0	3	0	0	2	0	0	0	0	0	0	0
Cluster-7853.33340	4	3	4	14	10	13	7	7	5	26	33	30
Cluster-7853.33341	323	315	384	212	158	135	425	440	279	245	232	212
Cluster-7853.33342	33	41	24	29	37	12	40	38	26	31	20	30
Cluster-7853.33343	16	3	7	10	8	5	24	11	7	8	12	1
Cluster-7853.33344	11	15	15	14	11	3	5	5	8	5	9	9
Cluster-7853.33345	45	71	77	96	115	45	28	48	66	37	55	80
Cluster-7853.33346	178	105	108	180	90	83	164	158	68	78	108	89
Cluster-7853.33347	0	6	0	6	0	1	0	5	6	0	0	0
Cluster-7853.33348	0	7	3	0	0	0	6	3	2	2	7	6
Cluster-7853.33349	2	6	2	0	1	3	15	1	5	0	1	0
Cluster-7853.33350	1	18	16	4	23	0	2	12	64	28	65	30
Cluster-7853.33351	56	223	1092	141	87	82	213	1506	991	271	44	180
Cluster-7853.33352	278	1321	4362	438	303	322	1749	5290	3035	932	303	575
Cluster-7853.33353	16	1	2	3	3	0	4	0	1	5	4	0
Cluster-7853.33354	107	96	230	369	345	368	318	200	181	233	323	346
Cluster-7853.33355	23	127	7	1	1	0	3	1	3	1	0	3
Cluster-7853.33356	1230	1257	1211	1630	1495	1850	1344	1200	1169	1819	1828	1801
Cluster-7853.33357	134	158	3	11	18	9	0	6	5	9	17	11
Cluster-7853.33358	9	12	12	12	11	1	5	9	25	5	3	2
Cluster-7853.33359	34	60	0	0	0	0	0	0	0	0	0	0
Cluster-7853.33360	941	1132	605	924	581	451	665	451	859	410	443	682
Cluster-7853.33361	73	314	34	413	165	39	25	42	54	339	112	313
Cluster-7853.33362	76	155	61	129	108	73	41	68	117	76	84	109
Cluster-7853.33363	0	1	0	3	0	1	3	1	4	0	3	10
Cluster-7853.33364	0	1	1	4	4	1	0	0	0	2	0	0
Cluster-7853.33365	2	3	0	1	1	1	0	1	0	0	1	0
Cluster-7853.33366	2	3	1	1	1	2	2	1	1	0	1	1
Cluster-7853.33367	3	0	6	8	5	3	0	2	3	1	7	2
Cluster-7853.33368	0	1	0	3	1	2	2	2	2	5	4	4
Cluster-7853.33369	0	4	0	0	2	0	0	0	1	0	0	1
Cluster-7853.33370	0	4	0	1	1	1	0	3	0	0	1	1
Cluster-7853.33371	1	2	1	27	37	23	1	5	2	60	37	95
Cluster-7853.33372	350	235	239	447	306	256	253	286	224	306	391	395
Cluster-7853.33373	98	33	44	37	31	30	47	39	20	21	35	42
Cluster-7853.33374	6	0	1	1	0	0	0	0	0	0	0	0
Cluster-7853.33375	51	80	46	44	43	32	26	40	52	29	35	28
Cluster-7853.33376	0	0	3	0	0	0	2	0	1	0	4	0
Cluster-7853.33377	26	37	28	11	3	15	21	21	18	12	15	4
Cluster-7853.33378	660	610	701	210	290	366	649	778	584	328	377	341
Cluster-7853.33379	10	22	22	32	23	22	8	23	14	13	11	34
Cluster-7853.33380	0	2	0	1	0	0	3	0	1	0	2	0
Cluster-7853.33381	0	5	0	0	0	0	1	0	1	0	9	4
Cluster-7853.33382	7	6	5	0	0	0	0	2	5	0	0	0
Cluster-7853.33383	0	0	0	0	1	0	1	2	0	11	0	14
Cluster-7853.33384	246	112	81	103	62	81	174	189	72	56	120	81
Cluster-7853.33385	8	14	10	23	29	22	31	70	17	20	51	15
Cluster-7853.33386	1477	1177	1039	592	564	448	1170	1289	911	499	664	665
Cluster-7853.33387	5	1	0	2	0	1	3	2	0	0	0	1
Cluster-7853.33388	0	0	0	0	0	0	4	13	0	7	18	34
Cluster-7853.33389	186	171	4	3	10	14	5	7	16	6	157	3
Cluster-7853.33390	1	0	0	0	0	0	23	8	0	5	21	85
Cluster-7853.33391	5	2	0	1	2	4	213	162	3	121	199	128
Cluster-7853.33392	4	0	0	0	0	1	2	3	0	1	67	6
Cluster-7853.33393	530	316	160	282	259	355	84	72	196	174	240	219
Cluster-7853.33394	67	16	9	15	18	19	0	0	16	7	1	1
Cluster-7853.33395	90	59	1	6	10	13	3	14	15	3	89	14
Cluster-7853.33396	419	247	111	240	174	257	137	156	188	217	299	327
Cluster-7853.33397	11	3	0	0	0	0	0	0	1	0	0	0
Cluster-7853.33398	3	8	3	1	673	104	28	8	4	85	152	101
Cluster-7853.33399	549	674	8	0	4	8	7	9	15	2	75	5
Cluster-7853.33400	5	3	54	404	181	76	6	51	42	573	375	580
Cluster-7853.33401	136	171	69	111	81	47	37	76	75	41	41	76
Cluster-7853.33402	30	23	13	9	10	4	1	13	11	10	9	2
Cluster-7853.33403	0	5	0	1	0	0	0	1	0	1	0	1
Cluster-7853.33404	4	0	0	0	0	0	1	0	2	1	2	0
Cluster-7853.33405	2	1	3	1	0	2	3	2	3	2	1	0
Cluster-7853.33406	592	466	925	298	275	209	1185	957	841	433	389	373
Cluster-7853.33407	1501	1365	2333	1939	2737	1821	3245	2945	2531	2417	2855	2645
Cluster-7853.33408	0	4	26	64	74	7	6	7	2	10	7	13
Cluster-7853.33409	15	9	9	12	23	9	0	2	0	0	0	0
Cluster-7853.33410	0	3	1	6	0	1	4	11	1	20	11	3
Cluster-7853.33411	4	17	24	33	19	23	8	33	31	19	23	31
Cluster-7853.33412	13	6	17	11	19	17	48	32	22	18	22	17
Cluster-7853.33413	9	3	13	6	12	4	1	6	1	2	7	1
Cluster-7853.33414	21	6	4	6	1	2	11	7	6	2	4	1
Cluster-7853.33415	0	0	0	0	0	2	2	9	6	9	8	2
Cluster-7853.33416	7	7	0	12	15	23	0	1	1	0	0	0
Cluster-7853.33417	0	1	0	1	0	0	5	6	1	0	1	0
Cluster-7853.33418	1	4	1	0	0	0	5	3	1	0	1	3
Cluster-7853.33419	480	637	541	48	97	67	632	976	686	80	67	58
Cluster-7853.33420	10	1	0	0	0	1	3	1	0	0	0	0
Cluster-7853.33421	0	0	0	0	0	0	3	17	1	8	0	1
Cluster-7853.33422	0	3	0	0	0	0	0	0	4	0	2	1
Cluster-7853.33423	353	471	154	1930	2132	1809	210	157	121	1338	1147	858
Cluster-7853.33424	8	2	2	1	1	0	0	1	3	0	0	0
Cluster-7853.33425	1108	1063	315	240	284	219	301	327	292	164	187	206
Cluster-7853.33426	130	220	112	107	151	100	74	87	114	65	50	68
Cluster-7853.33427	2086	1628	1252	1552	1347	1209	1275	1309	1051	865	1553	1249
Cluster-7853.33428	115	242	50	187	241	207	73	97	118	76	91	104
Cluster-7853.33429	0	2	1	2	0	0	3	0	4	2	0	0
Cluster-7853.33430	22	2	1	3	1	3	1	3	4	3	3	1
Cluster-7853.33431	20937	18256	18028	16977	17341	21357	23232	20968	15189	19168	20126	18525
Cluster-7853.33432	86	164	35	181	561	385	79	69	116	360	251	322
Cluster-7853.33433	9	9	7	8	2	12	9	9	7	8	18	12
Cluster-7853.33434	3	0	0	0	0	0	3	6	0	2	1	0
Cluster-7853.33435	2	0	0	0	0	0	7	0	0	0	3	1
Cluster-7853.33436	0	0	1	6	6	11	1	0	0	0	1	3
Cluster-7853.33437	18	27	22	5790	4021	2336	32	14	296	2349	1159	1679
Cluster-7853.33438	0	0	0	0	5	0	0	0	0	0	1	0
Cluster-7853.33439	82	158	154	150	161	81	43	129	140	84	47	117
Cluster-7853.33440	14	8	1	0	0	0	0	0	0	0	0	0
Cluster-7853.33441	0	3	0	13	49	15	0	1	0	17	8	5
Cluster-7853.33442	0	0	2	36	37	20	0	1	0	5	28	11
Cluster-7853.33443	20	47	60	59	68	53	29	51	46	44	32	64
Cluster-7853.33444	1102	1030	6	0	2	2	1	3	8	1	3	1
Cluster-7853.33445	88	38	73	76	52	60	127	128	64	46	65	74
Cluster-7853.33446	383	250	324	497	464	332	295	345	297	373	417	304
Cluster-7853.33447	53	91	500	1031	764	580	206	535	499	1511	804	1002
Cluster-7853.33448	483	553	1556	3173	1930	1440	977	1541	1595	4249	2084	2767
Cluster-7853.33449	0	1	0	0	0	0	0	1	2	2	2	7
Cluster-7853.33450	0	3	0	0	0	0	0	0	3	0	3	0
Cluster-7853.33451	0	0	0	1	0	1	0	2	2	0	2	1
Cluster-7853.33452	100	97	105	63	61	53	116	99	99	38	29	40
Cluster-7853.33453	119	119	97	171	153	91	72	100	78	73	71	110
Cluster-7853.33454	1	5	1	1	1	0	3	4	2	1	4	2
Cluster-7853.33455	0	8	3	4	2	3	0	0	0	0	0	0
Cluster-7853.33456	0	3	4	6	1	2	0	0	0	1	1	0
Cluster-7853.33457	1	3	0	0	2	2	4	3	0	2	0	0
Cluster-7853.33458	0	0	0	1	0	0	0	6	9	0	8	28
Cluster-7853.33459	0	1	5	0	0	0	3	1	2	0	5	2
Cluster-7853.33460	4	38	383	275	179	367	45	515	1110	83	19	76
Cluster-7853.33461	0	0	1	2	1	0	0	0	0	2	1	1
Cluster-7853.33462	12	3	752	215	403	155	144	1240	1165	892	562	898
Cluster-7853.33463	1723	1582	1317	602	529	490	1072	1580	1308	1289	654	974
Cluster-7853.33464	1	0	0	0	0	0	0	17	15	0	5	0
Cluster-7853.33465	0	1	137	63	72	18	417	105	285	118	66	90
Cluster-7853.33466	776	2696	1557	797	2691	103	1567	508	2146	1689	1195	1046
Cluster-7853.33467	43	253	132	83	258	9	68	18	160	182	72	98
Cluster-7853.33468	613	1502	948	482	1710	88	1328	325	1537	1128	888	670
Cluster-7853.33469	4	1	1	1	1	0	0	3	2	0	0	0
Cluster-7853.33470	365	499	307	59	115	79	243	403	220	75	65	106
Cluster-7853.33471	0	1	0	5	2	1	0	7	0	2	1	0
Cluster-7853.33472	0	0	3	4	2	0	0	4	6	3	1	5
Cluster-7853.33473	33	30	18	35	36	11	8	2	2	3	6	5
Cluster-7853.33474	78	30	28	23	17	33	62	77	21	19	70	59
Cluster-7853.33475	1	0	0	0	0	0	0	0	20	0	2	0
Cluster-7853.33476	111	78	34	93	78	75	57	27	35	37	49	52
Cluster-7853.33477	76	37	38	109	21	84	85	42	13	81	104	98
Cluster-7853.33478	1	1	0	7	1	1	0	15	4	1	27	13
Cluster-7853.33479	27	13	2	3	8	5	1	1	0	6	3	0
Cluster-7853.33480	7	9	3	12	17	8	1	1	8	2	0	1
Cluster-7853.33481	31	38	9	37	65	26	0	2	1	0	2	1
Cluster-7853.33482	11	16	18	52	12	39	29	48	46	54	32	76
Cluster-7853.33483	178	367	233	489	382	306	66	189	282	255	205	435
Cluster-7853.33484	140	630	457	244	108	172	387	182	369	1995	359	899
Cluster-7853.33485	233	1395	826	541	216	387	557	233	837	4595	667	1961
Cluster-7853.33486	154	100	72	196	266	196	72	57	46	18	87	40
Cluster-7853.33487	2	2	2	0	1	0	3	1	0	1	0	0
Cluster-7853.33488	7	10	6	6	8	2	19	9	2	5	9	0
Cluster-7853.33489	146	82	111	96	99	60	61	91	35	50	67	52
Cluster-7853.33490	660	704	863	811	678	504	423	652	505	485	446	770
Cluster-7853.33491	505	554	856	978	738	518	378	618	513	574	580	768
Cluster-7853.33492	476	455	689	672	542	399	460	438	488	484	482	595
Cluster-7853.33493	311	236	203	281	246	217	250	314	352	276	214	280
Cluster-7853.33494	215	141	164	191	154	115	245	176	147	178	159	222
Cluster-7853.33495	0	3	3	7	9	1	0	0	1	3	5	7
Cluster-7853.33496	767	510	568	124	113	86	650	657	470	103	84	144
Cluster-7853.33497	0	1	1	44	13	16	3	4	5	69	67	49
Cluster-7853.33498	4	6	10	12	8	8	2	7	9	8	3	15
Cluster-7853.33499	619	689	714	698	507	430	598	656	641	627	520	699
Cluster-7853.33500	4	5	5	4	15	8	9	10	18	7	13	10
Cluster-7853.33501	0	0	0	1	0	0	0	4	2	3	6	4
Cluster-7853.33502	7	4	1	5	0	1	1	1	0	2	6	1
Cluster-7853.33503	0	0	0	0	0	0	0	0	0	0	47	0
Cluster-7853.33504	0	0	1	1	0	0	0	0	0	0	40	0
Cluster-7853.33505	12	12	0	0	0	2	0	1	0	0	0	0
Cluster-7853.33506	0	3	0	2	0	0	0	0	0	0	0	2
Cluster-7853.33507	0	5	1	6	5	0	2	7	5	0	5	2
Cluster-7853.33508	6	8	11	4	5	8	32	25	10	5	17	33
Cluster-7853.33509	80	56	79	52	40	40	100	102	47	46	100	47
Cluster-7853.33510	0	1	2	1	0	2	0	11	7	0	1	3
Cluster-7853.33511	6	3	0	1	3	0	0	0	0	0	5	0
Cluster-7853.33512	0	0	0	3	1	4	0	0	0	1	2	10
Cluster-7853.33513	300	274	377	904	783	440	291	387	346	441	433	460
Cluster-7853.33514	0	0	2	2	0	0	1	1	2	5	1	1
Cluster-7853.33515	203	199	193	101	131	84	287	211	154	110	109	111
Cluster-7853.33516	833	1042	201	89	114	91	211	235	267	214	181	111
Cluster-7853.33517	385	572	358	139	113	67	334	495	345	193	163	212
Cluster-7853.33518	1720	1657	1504	1533	1334	1411	1334	1537	1439	1358	1117	1357
Cluster-7853.33519	0	1	0	4	8	1	1	1	5	2	2	1
Cluster-7853.33520	382	374	649	298	228	179	391	390	493	143	199	229
Cluster-7853.33521	6	8	0	0	1	0	1	2	4	1	2	0
Cluster-7853.33522	0	0	0	1	0	0	11	2	0	1	8	0
Cluster-7853.33523	80	28	47	34	13	35	29	21	5	4	17	7
Cluster-7853.33524	3	4	0	1	1	0	11	6	5	2	5	0
Cluster-7853.33525	65	142	140	110	79	107	93	157	225	141	61	102
Cluster-7853.33526	23	29	42	16	8	13	22	32	51	19	16	14
Cluster-7853.33527	0	0	30	26	36	1	0	0	0	1	0	10
Cluster-7853.33528	82	74	49	53	50	37	89	119	76	53	44	63
Cluster-7853.33529	23	13	39	30	40	20	54	58	68	25	29	67
Cluster-7853.33530	3	2	0	0	6	2	0	0	0	0	0	0
Cluster-7853.33531	98	36	13	18	34	18	29	20	6	7	25	7
Cluster-7853.33532	3	2	1	4	1	1	11	3	3	0	1	6
Cluster-7853.33533	0	0	0	0	0	0	0	0	68	11	31	20
Cluster-7853.33534	6	2	0	0	1	0	27	2	8	1	2	1
Cluster-7853.33535	73	13	4	0	0	1	5	15	1	0	1	0
Cluster-7853.33536	407	391	137	80	80	68	132	213	258	68	35	53
Cluster-7853.33537	5	1	3	3	1	1	5	13	5	1	1	1
Cluster-7853.33538	0	9	8	0	7	2	4	1	9	0	8	0
Cluster-7853.33539	16	17	67	15	12	16	119	92	198	22	16	14
Cluster-7853.33540	2	9	20	7	4	2	24	62	88	4	4	9
Cluster-7853.33541	2	9	0	4	8	7	0	8	0	0	12	3
Cluster-7853.33542	149	823	242	282	359	364	185	224	394	302	215	240
Cluster-7853.33543	36	164	34	9	22	44	23	29	56	22	45	34
Cluster-7853.33544	19	21	21	39	37	38	29	36	35	21	32	20
Cluster-7853.33545	8	10	0	0	0	0	0	0	0	0	0	0
Cluster-7853.33546	0	0	0	4	1	0	0	3	1	4	0	4
Cluster-7853.33547	0	1	3	3	0	1	0	0	0	0	0	0
Cluster-7853.33548	1	4	7	5	10	0	1	2	2	14	3	7
Cluster-7853.33549	0	1	0	1	2	2	1	0	0	0	0	0
Cluster-7853.33550	0	3	1	1	1	0	0	4	0	1	2	0
Cluster-7853.33551	17	69	130	142	206	106	98	195	295	200	106	150
Cluster-7853.33552	2	3	2	0	0	1	2	3	1	1	0	1
Cluster-7853.33553	982	1534	1356	659	504	427	763	1816	1315	1062	527	975
Cluster-7853.33554	659	814	664	298	265	248	459	793	588	394	248	367
Cluster-7853.33555	281	493	501	277	190	147	208	728	557	431	195	386
Cluster-7853.33556	44	18	9	3	2	4	15	17	1	0	3	3
Cluster-7853.33557	0	12	0	0	0	0	0	0	0	0	0	0
Cluster-7853.33558	0	0	0	0	0	0	8	5	0	3	4	4
Cluster-7853.33559	0	2	0	7	0	1	0	0	0	0	0	0
Cluster-7853.33560	4	2	4	6	3	0	0	2	0	0	0	0
Cluster-7853.33561	353	343	216	327	262	178	154	257	205	231	195	322
Cluster-7853.33562	136	147	89	77	79	63	92	125	128	93	81	107
Cluster-7853.33563	0	0	1	0	0	0	0	0	3	0	4	0
Cluster-7853.33564	128	46	58	45	40	43	63	33	34	16	39	27
Cluster-7853.33565	10	7	11	5	4	7	15	66	22	13	24	24
Cluster-7853.33566	74	107	97	92	62	50	53	130	92	59	70	81
Cluster-7853.33567	0	1	0	1	0	1	0	2	0	0	0	0
Cluster-7853.33568	3	1	0	1	1	1	1	0	0	0	2	0
Cluster-7853.33569	978	630	202	510	610	446	344	238	258	341	314	291
Cluster-7853.33570	0	0	2	3	4	1	0	0	0	0	0	0
Cluster-7853.33571	1	40	62	33	46	32	3	4	67	21	32	18
Cluster-7853.33572	4	2	0	2	0	0	1	0	0	0	0	1
Cluster-7853.33573	312	295	166	158	159	122	150	169	183	171	111	309
Cluster-7853.33574	65	66	44	34	37	36	34	48	21	30	24	59
Cluster-7853.33575	1850	1422	1596	1627	1170	916	1456	1729	1328	2046	1828	1969
Cluster-7853.33576	1893	1878	1917	1154	990	1349	2223	1958	1413	1684	1589	1497
Cluster-7853.33577	1215	687	1504	6003	8243	7533	2295	1573	1183	4542	6349	3253
Cluster-7853.33578	36	41	49	86	65	50	15	54	65	61	45	70
Cluster-7853.33579	0	1	7	7	46	3	5	0	0	2	2	2
Cluster-7853.33580	2	4	4	33	44	22	3	3	3	4	1	7
Cluster-7853.33581	19	20	19	58	55	27	1	8	4	5	7	7
Cluster-7853.33582	14	9	9	20	22	17	9	6	12	9	10	11
Cluster-7853.33583	41	107	68	314	323	193	20	57	100	57	85	78
Cluster-7853.33584	2	2	2	3	0	2	4	41	0	2	31	1
Cluster-7853.33585	30	36	0	37	53	27	26	0	0	0	26	0
Cluster-7853.33586	200	269	639	552	370	385	372	569	733	542	330	536
Cluster-7853.33587	3	0	0	3	0	0	0	0	0	0	4	0
Cluster-7853.33588	55	74	56	64	40	33	37	84	86	51	40	57
Cluster-7853.33589	0	0	0	3	0	1	0	0	0	2	0	1
Cluster-7853.33590	2122	2056	3279	4246	4379	3604	2937	1757	1656	3537	4547	3817
Cluster-7853.33591	0	1	0	0	0	0	0	0	0	0	13	0
Cluster-7853.33592	20	47	400	82	79	55	107	114	282	154	57	158
Cluster-7853.33593	10	134	2639	378	248	188	397	1379	930	2239	727	1512
Cluster-7853.33594	0	0	0	0	0	0	0	2	3	0	0	1
Cluster-7853.33595	4	3	5	3	2	2	3	6	7	4	1	0
Cluster-7853.33596	58	104	102	109	75	59	64	103	131	59	57	82
Cluster-7853.33597	0	6	8	0	1	0	4	1	1	2	0	2
Cluster-7853.33598	0	1	0	0	0	1	0	3	6	2	0	0
Cluster-7853.33599	0	0	0	3	1	8	0	0	0	0	1	0
Cluster-7853.33600	0	0	1	3	1	3	1	0	0	4	2	1
Cluster-7853.33601	13	23	3	7	5	6	9	7	12	3	4	5
Cluster-7853.33602	50	111	137	86	67	52	21	81	98	106	47	80
Cluster-7853.33603	1	4	5	9	3	4	7	4	10	8	12	14
Cluster-7853.33604	327	287	384	362	287	259	365	386	352	312	260	258
Cluster-7853.33605	85	47	9	18	15	19	12	10	16	10	29	15
Cluster-7853.33606	62	83	112	74	59	29	33	83	108	39	50	46
Cluster-7853.33607	0	6	19	0	10	0	0	0	0	0	0	1
Cluster-7853.33608	27	50	14	46	70	23	42	44	20	28	35	33
Cluster-7853.33609	90	193	669	325	418	177	706	759	882	468	554	321
Cluster-7853.33610	110	76	307	153	189	109	955	653	224	164	145	169
Cluster-7853.33611	36	36	116	48	57	27	157	133	70	65	17	46
Cluster-7853.33612	60	37	62	23	0	16	0	1	0	19	0	0
Cluster-7853.33613	81	195	595	351	435	191	615	533	785	409	534	390
Cluster-7853.33614	110	53	170	112	92	63	614	634	243	138	360	104
Cluster-7853.33615	40	21	57	36	21	25	125	113	162	28	607	18
Cluster-7853.33616	11	1	15	11	13	5	86	30	42	12	29	17
Cluster-7853.33617	361	201	143	232	141	115	202	202	221	158	152	182
Cluster-7853.33618	333	378	535	173	149	112	494	498	594	221	189	217
Cluster-7853.33619	0	0	0	0	10	1	1	0	0	3	0	4
Cluster-7853.33620	0	1	0	3	1	2	0	0	2	0	1	0
Cluster-7853.33621	2	0	6	0	1	3	2	3	1	0	2	0
Cluster-7853.33622	1	0	0	0	0	0	0	1	0	0	2	5
Cluster-7853.33623	289	146	121	153	139	121	223	179	115	108	151	106
Cluster-7853.33624	0	0	0	0	0	3	1	8	0	0	0	0
Cluster-7853.33625	6	1	2	0	9	8	4	2	0	0	2	0
Cluster-7853.33626	55	30	14	6	9	18	11	14	3	0	9	4
Cluster-7853.33627	21	9	8	27	14	14	27	16	4	8	17	15
Cluster-7853.33628	65	122	74	161	179	118	15	55	50	56	41	70
Cluster-7853.33629	7	2	0	5	1	3	0	2	0	0	2	1
Cluster-7853.33630	728	486	491	407	476	410	595	542	432	380	354	358
Cluster-7853.33631	310	744	111	181	298	169	116	186	460	122	95	135
Cluster-7853.33632	0	0	1	2	0	0	2	1	1	0	0	1
Cluster-7853.33633	0	1	0	0	0	0	0	2	2	0	0	2
Cluster-7853.33634	5	9	2	0	2	2	5	3	0	1	0	0
Cluster-7853.33635	0	0	0	0	0	0	6	0	0	2	0	0
Cluster-7853.33636	915	925	523	428	269	256	648	586	480	467	446	465
Cluster-7853.33637	13	40	18	45	17	26	27	40	23	44	41	38
Cluster-7853.33638	170	125	9759	188	730	451	7837	4067	2006	71	716	9
Cluster-7853.33639	219	220	18406	363	1502	932	11138	6156	3881	159	1297	15
Cluster-7853.33640	0	0	4	0	2	0	3	3	1	0	0	0
Cluster-7853.33641	16	109	508	88	201	21	295	40	186	125	75	43
Cluster-7853.33642	60	23	22	105	63	86	59	17	24	71	82	74
Cluster-7853.33643	0	3	0	3	1	4	0	0	22	0	0	73
Cluster-7853.33644	290	161	118	178	195	246	227	150	74	161	272	175
Cluster-7853.33645	53	164	128	77	46	26	38	91	141	41	38	66
Cluster-7853.33646	0	0	0	0	0	0	3	0	3	0	2	0
Cluster-7853.33647	0	13	4	0	8	0	0	0	0	0	0	1
Cluster-7853.33648	1591	1500	1643	753	451	523	1844	1822	1618	977	703	907
Cluster-7853.33649	228	150	180	97	94	114	321	278	187	108	146	112
Cluster-7853.33650	853	775	781	291	227	312	1007	861	554	329	313	304
Cluster-7853.33651	1	3	0	2	0	2	0	0	0	0	1	0
Cluster-7853.33652	2	0	0	0	0	0	2	1	0	6	0	2
Cluster-7853.33653	0	0	0	0	0	1	1	1	1	1	2	1
Cluster-7853.33654	5	8	0	3	1	0	0	1	1	1	0	2
Cluster-7853.33655	16	4	4	2	3	2	8	6	5	4	2	3
Cluster-7853.33656	2311	1586	1403	602	561	449	1319	1382	1298	452	441	485
Cluster-7853.33657	0	2	0	7	3	3	0	2	2	1	5	4
Cluster-7853.33658	20	11	15	6	8	4	0	0	0	0	0	0
Cluster-7853.33659	10	0	1	0	0	0	2	0	0	0	0	0
Cluster-7853.33660	20	8	8	4	0	2	0	0	0	0	1	1
Cluster-7853.33661	14	18	25	9	8	9	20	16	12	2	7	9
Cluster-7853.33662	57	8	15	17	14	14	27	48	40	18	10	20
Cluster-7853.33663	0	4	2	3	1	1	3	3	5	2	4	4
Cluster-7853.33664	16	9	8	15	3	14	7	1	5	5	4	4
Cluster-7853.33665	0	1	0	0	1	0	2	0	1	0	3	0
Cluster-7853.33666	0	2	0	1	1	0	2	1	0	1	0	1
Cluster-7853.33667	407	286	182	239	172	189	135	195	130	204	174	265
Cluster-7853.33668	0	2	2	0	1	0	0	0	25	20	0	0
Cluster-7853.33669	0	0	0	2	1	0	2	1	1	0	0	0
Cluster-7853.33670	20	16	13	2	2	5	26	39	25	5	5	4
Cluster-7853.33671	0	1	0	2	3	0	1	1	0	0	0	0
Cluster-7853.33672	869	543	536	274	247	191	659	653	467	293	218	282
Cluster-7853.33673	3	4	1	1	3	8	3	5	1	2	6	2
Cluster-7853.33674	0	0	0	3	9	2	0	0	0	0	0	0
Cluster-7853.33675	868	757	717	835	864	1106	680	704	445	598	714	625
Cluster-7853.33676	183	323	732	406	680	644	533	601	342	304	364	378
Cluster-7853.33677	0	7	1	1	2	1	1	2	0	1	1	0
Cluster-7853.33678	0	0	0	1	0	1	0	0	2	0	1	0
Cluster-7853.33679	0	1	0	0	0	0	18	0	0	0	0	1
Cluster-7853.33680	1	1	1	2	0	1	2	1	0	0	1	0
Cluster-7853.33681	25	15	4	23	19	8	4	12	6	4	6	9
Cluster-7853.33682	0	4	4	0	0	0	0	0	4	0	0	0
Cluster-7853.33683	3	0	1	0	0	0	0	0	0	0	0	0
Cluster-7853.33684	0	0	0	0	0	0	0	0	3	0	0	9
Cluster-7853.33685	2112	2163	2115	840	710	737	2312	2503	2049	1027	937	989
Cluster-7853.33686	14	6	3	1	2	2	0	0	0	0	4	0
Cluster-7853.33687	8	9	7	7	5	1	40	3	61	6	3	5
Cluster-7853.33688	6	9	5	22	19	12	14	12	36	9	10	3
Cluster-7853.33689	767	639	624	463	341	266	784	767	643	372	346	439
Cluster-7853.33690	0	0	0	0	0	0	0	1	1	1	0	1
Cluster-7853.33691	3	1	1	3	2	2	0	3	2	1	3	1
Cluster-7853.33692	1	2	1	14	8	4	2	0	2	1	2	1
Cluster-7853.33693	13	22	5	24	14	17	13	23	14	10	22	9
Cluster-7853.33694	63	50	73	37	63	39	17	72	48	32	39	55
Cluster-7853.33695	7	6	0	5	1	4	1	2	0	0	2	2
Cluster-7853.33696	6	3	1	4	3	0	2	3	2	8	5	3
Cluster-7853.33697	901	947	538	1115	927	532	405	467	515	1281	839	1090
Cluster-7853.33698	0	1	0	1	0	0	0	1	2	1	7	1
Cluster-7853.33699	6	4	5	2	4	1	3	1	1	2	5	2
Cluster-7853.33700	790	611	496	358	372	337	477	566	344	198	336	300
Cluster-7853.33701	4	7	6	4	8	7	4	3	4	3	2	2
Cluster-7853.33702	409	749	273	553	390	347	124	173	351	240	187	336
Cluster-7853.33703	1	2	1	5	5	5	2	4	3	2	3	2
Cluster-7853.33704	239	218	240	154	109	111	256	277	220	97	119	124
Cluster-7853.33705	0	3	1	1	1	1	4	2	2	2	7	5
Cluster-7853.33706	124	160	157	112	89	83	208	236	206	159	185	126
Cluster-7853.33707	5	5	1	6	6	1	0	1	2	2	0	0
Cluster-7853.33708	5	10	2	2	5	1	1	1	0	2	2	2
Cluster-7853.33709	129	205	56	187	183	51	59	42	37	19	45	58
Cluster-7853.33710	1	4	2	8	0	4	1	3	0	3	3	1
Cluster-7853.33711	318	294	711	2490	2193	1839	1092	630	547	1187	899	805
Cluster-7853.33712	12	32	8	16	18	5	2	4	4	0	6	6
Cluster-7853.33713	0	0	0	0	2	3	0	0	8	3	11	8
Cluster-7853.33714	6	5	1	2	0	0	0	2	4	0	0	2
Cluster-7853.33715	4	6	145	37	163	26	222	292	184	180	122	69
Cluster-7853.33716	0	4	0	0	1	1	0	1	2	0	0	0
Cluster-7853.33717	128	99	89	60	49	45	108	91	110	46	61	45
Cluster-7853.33718	6	8	4	2	5	2	4	3	5	2	0	5
Cluster-7853.33719	0	0	0	0	0	0	0	0	2	1	0	5
Cluster-7853.33720	1242	831	1441	2451	3309	3231	2281	1901	1326	2033	2295	1924
Cluster-7853.33721	3	18	1	3	0	6	0	0	2	0	0	0
Cluster-7853.33722	96	79	19	36	8	66	34	49	46	51	28	30
